COUNTRY,COUNTRY_GRP,AGE_GRP_LIST,SEX,YEAR,VALUE
LTU,,TOTAL,MALE,1991,1317
LTU,,TOTAL,MALE,1992,1275
LTU,,TOTAL,MALE,1993,1283
LTU,,TOTAL,MALE,1994,1327
LTU,,TOTAL,MALE,1995,1308
LTU,,TOTAL,MALE,1996,1259
LTU,,TOTAL,MALE,1997,1219
LTU,,TOTAL,MALE,1998,1286
LTU,,TOTAL,MALE,1999,1259
LTU,,TOTAL,MALE,2000,1178
LTU,,TOTAL,MALE,2001,1223
LTU,,TOTAL,MALE,2002,1227
LTU,,TOTAL,MALE,2003,1213
LTU,,TOTAL,MALE,2004,1175
LTU,,TOTAL,MALE,2005,1152
LTU,,TOTAL,MALE,2006,1229
LTU,,TOTAL,MALE,2007,1230
LTU,,TOTAL,MALE,2008,1156
LTU,,TOTAL,MALE,2009,1149
LTU,,TOTAL,MALE,2010,1115
LTU,,TOTAL,MALE,2011,1169
LTU,,TOTAL,MALE,2012,1099
LTU,,TOTAL,MALE,2013,1059
LTU,,TOTAL,MALE,2014,1076
LTU,,TOTAL,MALE,2015,1098
LTU,,TOTAL,MALE,2016,1031
LTU,,TOTAL,MALE,2017,962
LTU,,TOTAL,MALE,2018,931
LTU,,TOTAL,MALE,2019,1002
LTU,,TOTAL,MALE,2020,950
LTU,,TOTAL,MALE,2021,842
LTU,,TOTAL,MALE,2022,861
LUX,,TOTAL,MALE,1971,164
LUX,,TOTAL,MALE,1972,151
LUX,,TOTAL,MALE,1973,166
LUX,,TOTAL,MALE,1974,134
LUX,,TOTAL,MALE,1975,161
LUX,,TOTAL,MALE,1976,166
LUX,,TOTAL,MALE,1977,182
LUX,,TOTAL,MALE,1978,166
LUX,,TOTAL,MALE,1979,167
LUX,,TOTAL,MALE,1980,173
LUX,,TOTAL,MALE,1981,181
LUX,,TOTAL,MALE,1982,180
LUX,,TOTAL,MALE,1983,182
LUX,,TOTAL,MALE,1984,178
LUX,,TOTAL,MALE,1985,175
LUX,,TOTAL,MALE,1986,190
LUX,,TOTAL,MALE,1987,175
LUX,,TOTAL,MALE,1988,193
LUX,,TOTAL,MALE,1989,165
LUX,,TOTAL,MALE,1990,162
LUX,,TOTAL,MALE,1991,153
LUX,,TOTAL,MALE,1992,171
LUX,,TOTAL,MALE,1993,174
LUX,,TOTAL,MALE,1994,148
LUX,,TOTAL,MALE,1995,174
LUX,,TOTAL,MALE,1996,164
LUX,,TOTAL,MALE,1997,163
LUX,,TOTAL,MALE,1998,164
LUX,,TOTAL,MALE,1999,148
LUX,,TOTAL,MALE,2000,157
LUX,,TOTAL,MALE,2001,136
LUX,,TOTAL,MALE,2002,149
LUX,,TOTAL,MALE,2003,158
LUX,,TOTAL,MALE,2004,142
LUX,,TOTAL,MALE,2005,138
LUX,,TOTAL,MALE,2006,147
LUX,,TOTAL,MALE,2007,160
LUX,,TOTAL,MALE,2008,112
LUX,,TOTAL,MALE,2009,158
LUX,,TOTAL,MALE,2010,144
LUX,,TOTAL,MALE,2011,142
LUX,,TOTAL,MALE,2012,149
LUX,,TOTAL,MALE,2013,137
LUX,,TOTAL,MALE,2014,171
LUX,,TOTAL,MALE,2015,145
LUX,,TOTAL,MALE,2016,169
LUX,,TOTAL,MALE,2017,133
LUX,,TOTAL,MALE,2018,138
LUX,,TOTAL,MALE,2019,124
LUX,,TOTAL,MALE,2020,112
LUX,,TOTAL,MALE,2021,130
LUX,,TOTAL,MALE,2022,103
LVA,,TOTAL,MALE,1980,680
LVA,,TOTAL,MALE,1981,680
LVA,,TOTAL,MALE,1982,775
LVA,,TOTAL,MALE,1983,783
LVA,,TOTAL,MALE,1984,771
LVA,,TOTAL,MALE,1985,808
LVA,,TOTAL,MALE,1986,872
LVA,,TOTAL,MALE,1987,900
LVA,,TOTAL,MALE,1988,942
LVA,,TOTAL,MALE,1989,940
LVA,,TOTAL,MALE,1990,928
LVA,,TOTAL,MALE,1991,1027
LVA,,TOTAL,MALE,1992,1000
LVA,,TOTAL,MALE,1993,934
LVA,,TOTAL,MALE,1994,996
LVA,,TOTAL,MALE,1995,911
LVA,,TOTAL,MALE,1996,935
LVA,,TOTAL,MALE,1997,872
LVA,,TOTAL,MALE,1998,883
LVA,,TOTAL,MALE,1999,953
LVA,,TOTAL,MALE,2000,870
LVA,,TOTAL,MALE,2001,946
LVA,,TOTAL,MALE,2002,891
LVA,,TOTAL,MALE,2003,867
LVA,,TOTAL,MALE,2004,884
LVA,,TOTAL,MALE,2005,860
LVA,,TOTAL,MALE,2006,943
LVA,,TOTAL,MALE,2007,848
LVA,,TOTAL,MALE,2008,846
LVA,,TOTAL,MALE,2009,841
LVA,,TOTAL,MALE,2010,817
LVA,,TOTAL,MALE,2011,794
LVA,,TOTAL,MALE,2012,779
LVA,,TOTAL,MALE,2013,780
LVA,,TOTAL,MALE,2014,760
LVA,,TOTAL,MALE,2015,674
LVA,,TOTAL,MALE,2016,739
LVA,,TOTAL,MALE,2017,780
LVA,,TOTAL,MALE,2018,698
LVA,,TOTAL,MALE,2019,712
LVA,,TOTAL,MALE,2020,725
LVA,,TOTAL,MALE,2021,684
MCO,,TOTAL,MALE,1986,11
MCO,,TOTAL,MALE,1987,25
MDA,,TOTAL,MALE,1981,564
MDA,,TOTAL,MALE,1982,604
MDA,,TOTAL,MALE,1985,745
MDA,,TOTAL,MALE,1986,789
MDA,,TOTAL,MALE,1987,822
MDA,,TOTAL,MALE,1988,897
MDA,,TOTAL,MALE,1989,950
MDA,,TOTAL,MALE,1990,925
MDA,,TOTAL,MALE,1991,868
MDA,,TOTAL,MALE,1992,868
MDA,,TOTAL,MALE,1993,862
MDA,,TOTAL,MALE,1994,923
MDA,,TOTAL,MALE,1995,863
MDA,,TOTAL,MALE,1996,870
MDA,,TOTAL,MALE,1997,738
MDA,,TOTAL,MALE,1998,658
MDA,,TOTAL,MALE,1999,596
MDA,,TOTAL,MALE,2000,589
MDA,,TOTAL,MALE,2001,647
MDA,,TOTAL,MALE,2002,594
MDA,,TOTAL,MALE,2003,672
MDA,,TOTAL,MALE,2004,635
MDA,,TOTAL,MALE,2005,659
MDA,,TOTAL,MALE,2006,689
MDA,,TOTAL,MALE,2007,694
MDA,,TOTAL,MALE,2008,723
MDA,,TOTAL,MALE,2009,699
MDA,,TOTAL,MALE,2010,746
MDA,,TOTAL,MALE,2011,730
MDA,,TOTAL,MALE,2012,743
MDA,,TOTAL,MALE,2013,752
MDA,,TOTAL,MALE,2014,750
MDA,,TOTAL,MALE,2015,776
MDA,,TOTAL,MALE,2016,820
MDA,,TOTAL,MALE,2017,735
MDA,,TOTAL,MALE,2018,804
MKD,,TOTAL,MALE,1991,314
MKD,,TOTAL,MALE,1992,359
MKD,,TOTAL,MALE,1993,394
MKD,,TOTAL,MALE,1994,442
MKD,,TOTAL,MALE,1995,395
MKD,,TOTAL,MALE,1996,458
MKD,,TOTAL,MALE,1997,471
MKD,,TOTAL,MALE,1998,497
MKD,,TOTAL,MALE,1999,469
MKD,,TOTAL,MALE,2000,495
MKD,,TOTAL,MALE,2001,507
MKD,,TOTAL,MALE,2002,527
MKD,,TOTAL,MALE,2003,555
MKD,,TOTAL,MALE,2004,557
MKD,,TOTAL,MALE,2005,588
MKD,,TOTAL,MALE,2006,617
MKD,,TOTAL,MALE,2007,634
MKD,,TOTAL,MALE,2008,628
MKD,,TOTAL,MALE,2009,663
MKD,,TOTAL,MALE,2010,667
MKD,,TOTAL,MALE,2011,638
MKD,,TOTAL,MALE,2012,654
MKD,,TOTAL,MALE,2013,689
MKD,,TOTAL,MALE,2015,672
MKD,,TOTAL,MALE,2016,704
MKD,,TOTAL,MALE,2017,608
MKD,,TOTAL,MALE,2018,700
MKD,,TOTAL,MALE,2019,684
MKD,,TOTAL,MALE,2020,701
MKD,,TOTAL,MALE,2021,585
MLT,,TOTAL,MALE,1968,58
MLT,,TOTAL,MALE,1969,66
MLT,,TOTAL,MALE,1970,56
MLT,,TOTAL,MALE,1971,70
MLT,,TOTAL,MALE,1972,42
MLT,,TOTAL,MALE,1973,47
MLT,,TOTAL,MALE,1974,52
MLT,,TOTAL,MALE,1975,76
MLT,,TOTAL,MALE,1976,66
MLT,,TOTAL,MALE,1977,53
MLT,,TOTAL,MALE,1978,71
MLT,,TOTAL,MALE,1979,69
MLT,,TOTAL,MALE,1980,71
MLT,,TOTAL,MALE,1981,77
MLT,,TOTAL,MALE,1982,72
MLT,,TOTAL,MALE,1983,81
MLT,,TOTAL,MALE,1984,78
MLT,,TOTAL,MALE,1985,92
MLT,,TOTAL,MALE,1986,95
MLT,,TOTAL,MALE,1987,94
MLT,,TOTAL,MALE,1988,72
MLT,,TOTAL,MALE,1989,96
MLT,,TOTAL,MALE,1990,90
MLT,,TOTAL,MALE,1991,92
MLT,,TOTAL,MALE,1992,99
MLT,,TOTAL,MALE,1993,97
MLT,,TOTAL,MALE,1994,96
MLT,,TOTAL,MALE,1995,107
MLT,,TOTAL,MALE,1996,124
MLT,,TOTAL,MALE,1997,103
MLT,,TOTAL,MALE,1998,85
MLT,,TOTAL,MALE,1999,101
MLT,,TOTAL,MALE,2000,94
MLT,,TOTAL,MALE,2001,115
MLT,,TOTAL,MALE,2002,122
MLT,,TOTAL,MALE,2003,107
MLT,,TOTAL,MALE,2004,107
MLT,,TOTAL,MALE,2005,105
MLT,,TOTAL,MALE,2006,117
MLT,,TOTAL,MALE,2007,103
MLT,,TOTAL,MALE,2008,128
MLT,,TOTAL,MALE,2009,125
MLT,,TOTAL,MALE,2010,122
MLT,,TOTAL,MALE,2011,126
MLT,,TOTAL,MALE,2012,144
MLT,,TOTAL,MALE,2013,117
MLT,,TOTAL,MALE,2014,142
MLT,,TOTAL,MALE,2015,148
MLT,,TOTAL,MALE,2016,132
MLT,,TOTAL,MALE,2017,132
MNE,,TOTAL,MALE,2000,207
MNE,,TOTAL,MALE,2001,199
MNE,,TOTAL,MALE,2002,204
MNE,,TOTAL,MALE,2003,224
MNE,,TOTAL,MALE,2004,213
MNE,,TOTAL,MALE,2005,234
MNE,,TOTAL,MALE,2006,206
MNE,,TOTAL,MALE,2007,232
MNE,,TOTAL,MALE,2008,217
MNE,,TOTAL,MALE,2009,208
MNE,,TOTAL,MALE,2017,216
MNE,,TOTAL,MALE,2019,196
NLD,,TOTAL,MALE,1969,4698
NLD,,TOTAL,MALE,1970,4922
NLD,,TOTAL,MALE,1971,5247
NLD,,TOTAL,MALE,1972,5298
NLD,,TOTAL,MALE,1973,5582
NLD,,TOTAL,MALE,1974,5708
NLD,,TOTAL,MALE,1975,6010
NLD,,TOTAL,MALE,1976,6308
NLD,,TOTAL,MALE,1977,6313
NLD,,TOTAL,MALE,1978,6749
NLD,,TOTAL,MALE,1979,6679
NLD,,TOTAL,MALE,1980,6968
NLD,,TOTAL,MALE,1981,7063
NLD,,TOTAL,MALE,1982,7190
NLD,,TOTAL,MALE,1983,7104
NLD,,TOTAL,MALE,1984,7324
NLD,,TOTAL,MALE,1985,7366
NLD,,TOTAL,MALE,1986,7536
NLD,,TOTAL,MALE,1987,7437
NLD,,TOTAL,MALE,1988,7566
NLD,,TOTAL,MALE,1989,7318
NLD,,TOTAL,MALE,1990,7011
NLD,,TOTAL,MALE,1991,7148
NLD,,TOTAL,MALE,1992,7097
NLD,,TOTAL,MALE,1993,7071
NLD,,TOTAL,MALE,1994,6934
NLD,,TOTAL,MALE,1995,6920
NLD,,TOTAL,MALE,2000,6297
NLD,,TOTAL,MALE,2001,6403
NLD,,TOTAL,MALE,2002,6388
NLD,,TOTAL,MALE,2003,6156
NLD,,TOTAL,MALE,2004,6468
NLD,,TOTAL,MALE,2005,6359
NLD,,TOTAL,MALE,2006,6254
NLD,,TOTAL,MALE,2007,6389
NLD,,TOTAL,MALE,2008,6387
NLD,,TOTAL,MALE,2009,6427
NLD,,TOTAL,MALE,2010,6536
NLD,,TOTAL,MALE,2011,6586
NLD,,TOTAL,MALE,2012,6324
NLD,,TOTAL,MALE,2013,6215
NLD,,TOTAL,MALE,2014,6179
NLD,,TOTAL,MALE,2015,6141
NLD,,TOTAL,MALE,2016,6300
NLD,,TOTAL,MALE,2017,6139
NLD,,TOTAL,MALE,2018,5961
NLD,,TOTAL,MALE,2019,5841
NLD,,TOTAL,MALE,2020,5681
NLD,,TOTAL,MALE,2021,5527
NLD,,TOTAL,MALE,2022,5576
NOR,,TOTAL,MALE,1969,501
NOR,,TOTAL,MALE,1970,539
NOR,,TOTAL,MALE,1971,552
NOR,,TOTAL,MALE,1972,555
NOR,,TOTAL,MALE,1973,592
NOR,,TOTAL,MALE,1974,578
NOR,,TOTAL,MALE,1975,683
NOR,,TOTAL,MALE,1976,703
NOR,,TOTAL,MALE,1977,749
NOR,,TOTAL,MALE,1978,773
NOR,,TOTAL,MALE,1979,771
NOR,,TOTAL,MALE,1980,777
NOR,,TOTAL,MALE,1981,946
NOR,,TOTAL,MALE,1982,920
NOR,,TOTAL,MALE,1983,899
NOR,,TOTAL,MALE,1984,947
NOR,,TOTAL,MALE,1985,987
NOR,,TOTAL,MALE,1986,1032
NOR,,TOTAL,MALE,1987,1035
NOR,,TOTAL,MALE,1988,1049
NOR,,TOTAL,MALE,1989,1008
NOR,,TOTAL,MALE,1990,1029
NOR,,TOTAL,MALE,1991,1085
NOR,,TOTAL,MALE,1992,1075
NOR,,TOTAL,MALE,1993,1113
NOR,,TOTAL,MALE,1994,1103
NOR,,TOTAL,MALE,1995,1102
NOR,,TOTAL,MALE,1996,1110
NOR,,TOTAL,MALE,1997,1114
NOR,,TOTAL,MALE,1998,1115
NOR,,TOTAL,MALE,1999,1160
NOR,,TOTAL,MALE,2000,1121
NOR,,TOTAL,MALE,2001,1143
NOR,,TOTAL,MALE,2002,1234
NOR,,TOTAL,MALE,2003,1205
NOR,,TOTAL,MALE,2004,1174
NOR,,TOTAL,MALE,2005,1186
NOR,,TOTAL,MALE,2006,1213
NOR,,TOTAL,MALE,2007,1224
NOR,,TOTAL,MALE,2008,1208
NOR,,TOTAL,MALE,2009,1230
NOR,,TOTAL,MALE,2010,1242
NOR,,TOTAL,MALE,2011,1267
NOR,,TOTAL,MALE,2012,1242
NOR,,TOTAL,MALE,2013,1209
NOR,,TOTAL,MALE,2014,1198
NOR,,TOTAL,MALE,2015,1191
NOR,,TOTAL,MALE,2016,1191
NOR,,TOTAL,MALE,2017,1168
NOR,,TOTAL,MALE,2018,1166
NOR,,TOTAL,MALE,2019,1102
NOR,,TOTAL,MALE,2020,1162
POL,,TOTAL,MALE,1969,5264
POL,,TOTAL,MALE,1970,5625
POL,,TOTAL,MALE,1971,6270
POL,,TOTAL,MALE,1972,6428
POL,,TOTAL,MALE,1973,7092
POL,,TOTAL,MALE,1974,7402
POL,,TOTAL,MALE,1975,7807
POL,,TOTAL,MALE,1976,8406
POL,,TOTAL,MALE,1977,8506
POL,,TOTAL,MALE,1978,9102
POL,,TOTAL,MALE,1979,9530
POL,,TOTAL,MALE,1980,10146
POL,,TOTAL,MALE,1981,10586
POL,,TOTAL,MALE,1982,10726
POL,,TOTAL,MALE,1983,11666
POL,,TOTAL,MALE,1984,12229
POL,,TOTAL,MALE,1985,12619
POL,,TOTAL,MALE,1986,12932
POL,,TOTAL,MALE,1987,13181
POL,,TOTAL,MALE,1988,13791
POL,,TOTAL,MALE,1989,14034
POL,,TOTAL,MALE,1990,14539
POL,,TOTAL,MALE,1991,14852
POL,,TOTAL,MALE,1992,14688
POL,,TOTAL,MALE,1993,15193
POL,,TOTAL,MALE,1994,15250
POL,,TOTAL,MALE,1995,15686
POL,,TOTAL,MALE,1996,15478
POL,,TOTAL,MALE,1999,15582
POL,,TOTAL,MALE,2000,15984
POL,,TOTAL,MALE,2001,16397
POL,,TOTAL,MALE,2002,16725
POL,,TOTAL,MALE,2003,16335
POL,,TOTAL,MALE,2004,16565
POL,,TOTAL,MALE,2005,16562
POL,,TOTAL,MALE,2006,16658
POL,,TOTAL,MALE,2007,16582
POL,,TOTAL,MALE,2008,16880
POL,,TOTAL,MALE,2009,16392
POL,,TOTAL,MALE,2010,16204
POL,,TOTAL,MALE,2011,15988
POL,,TOTAL,MALE,2012,16206
POL,,TOTAL,MALE,2013,16002
POL,,TOTAL,MALE,2014,15847
POL,,TOTAL,MALE,2015,16261
POL,,TOTAL,MALE,2016,16190
POL,,TOTAL,MALE,2017,15514
POL,,TOTAL,MALE,2018,15631
POL,,TOTAL,MALE,2019,14921
POL,,TOTAL,MALE,2020,14229
POL,,TOTAL,MALE,2021,13059
PRT,,TOTAL,MALE,1971,683
PRT,,TOTAL,MALE,1972,661
PRT,,TOTAL,MALE,1973,705
PRT,,TOTAL,MALE,1974,701
PRT,,TOTAL,MALE,1975,801
PRT,,TOTAL,MALE,1976,845
PRT,,TOTAL,MALE,1977,861
PRT,,TOTAL,MALE,1978,1005
PRT,,TOTAL,MALE,1979,1080
PRT,,TOTAL,MALE,1980,1164
PRT,,TOTAL,MALE,1981,1146
PRT,,TOTAL,MALE,1982,1232
PRT,,TOTAL,MALE,1983,1309
PRT,,TOTAL,MALE,1984,1407
PRT,,TOTAL,MALE,1985,1548
PRT,,TOTAL,MALE,1986,1600
PRT,,TOTAL,MALE,1987,1727
PRT,,TOTAL,MALE,1988,1671
PRT,,TOTAL,MALE,1989,1654
PRT,,TOTAL,MALE,1990,1825
PRT,,TOTAL,MALE,1991,1830
PRT,,TOTAL,MALE,1992,1858
PRT,,TOTAL,MALE,1993,2106
PRT,,TOTAL,MALE,1994,2053
PRT,,TOTAL,MALE,1995,2102
PRT,,TOTAL,MALE,1996,2206
PRT,,TOTAL,MALE,1997,2195
PRT,,TOTAL,MALE,1998,2355
PRT,,TOTAL,MALE,1999,2226
PRT,,TOTAL,MALE,2000,2337
PRT,,TOTAL,MALE,2001,2361
PRT,,TOTAL,MALE,2002,2453
PRT,,TOTAL,MALE,2003,2583
PRT,,TOTAL,MALE,2007,2696
PRT,,TOTAL,MALE,2008,2619
PRT,,TOTAL,MALE,2009,2720
PRT,,TOTAL,MALE,2010,2910
PRT,,TOTAL,MALE,2011,2898
PRT,,TOTAL,MALE,2012,2860
PRT,,TOTAL,MALE,2013,3153
PRT,,TOTAL,MALE,2014,3084
PRT,,TOTAL,MALE,2015,3041
PRT,,TOTAL,MALE,2016,3140
PRT,,TOTAL,MALE,2017,3236
PRT,,TOTAL,MALE,2018,3278
ROU,,TOTAL,MALE,1969,2887
ROU,,TOTAL,MALE,1970,2920
ROU,,TOTAL,MALE,1971,3092
ROU,,TOTAL,MALE,1972,3136
ROU,,TOTAL,MALE,1973,3202
ROU,,TOTAL,MALE,1974,3324
ROU,,TOTAL,MALE,1975,3446
ROU,,TOTAL,MALE,1976,3653
ROU,,TOTAL,MALE,1977,3683
ROU,,TOTAL,MALE,1978,3861
ROU,,TOTAL,MALE,1980,4091
ROU,,TOTAL,MALE,1981,4043
ROU,,TOTAL,MALE,1982,4134
ROU,,TOTAL,MALE,1983,4242
ROU,,TOTAL,MALE,1984,4435
ROU,,TOTAL,MALE,1985,4712
ROU,,TOTAL,MALE,1986,5044
ROU,,TOTAL,MALE,1987,5116
ROU,,TOTAL,MALE,1988,5417
ROU,,TOTAL,MALE,1989,5358
ROU,,TOTAL,MALE,1990,5397
ROU,,TOTAL,MALE,1991,5597
ROU,,TOTAL,MALE,1992,6006
ROU,,TOTAL,MALE,1993,6156
ROU,,TOTAL,MALE,1994,6427
ROU,,TOTAL,MALE,1995,6535
ROU,,TOTAL,MALE,1996,6451
ROU,,TOTAL,MALE,1997,6596
ROU,,TOTAL,MALE,1998,6698
ROU,,TOTAL,MALE,1999,6513
ROU,,TOTAL,MALE,2000,6959
ROU,,TOTAL,MALE,2001,7056
ROU,,TOTAL,MALE,2002,7070
ROU,,TOTAL,MALE,2003,6983
ROU,,TOTAL,MALE,2004,7053
ROU,,TOTAL,MALE,2005,7323
ROU,,TOTAL,MALE,2006,7242
ROU,,TOTAL,MALE,2007,7312
ROU,,TOTAL,MALE,2008,7530
ROU,,TOTAL,MALE,2009,7718
ROU,,TOTAL,MALE,2010,7705
ROU,,TOTAL,MALE,2011,7738
ROU,,TOTAL,MALE,2012,7806
ROU,,TOTAL,MALE,2013,7795
ROU,,TOTAL,MALE,2014,8000
ROU,,TOTAL,MALE,2015,8047
ROU,,TOTAL,MALE,2016,7904
ROU,,TOTAL,MALE,2017,7840
ROU,,TOTAL,MALE,2018,7649
ROU,,TOTAL,MALE,2019,7349
RUS,,TOTAL,MALE,1980,34827
RUS,,TOTAL,MALE,1981,36306
RUS,,TOTAL,MALE,1982,38006
RUS,,TOTAL,MALE,1983,39893
RUS,,TOTAL,MALE,1984,41200
RUS,,TOTAL,MALE,1985,43118
RUS,,TOTAL,MALE,1986,45723
RUS,,TOTAL,MALE,1987,47410
RUS,,TOTAL,MALE,1988,49811
RUS,,TOTAL,MALE,1989,51487
RUS,,TOTAL,MALE,1990,52954
RUS,,TOTAL,MALE,1991,54585
RUS,,TOTAL,MALE,1992,55456
RUS,,TOTAL,MALE,1993,56657
RUS,,TOTAL,MALE,1994,56043
RUS,,TOTAL,MALE,1995,54195
RUS,,TOTAL,MALE,1996,52128
RUS,,TOTAL,MALE,1997,52133
RUS,,TOTAL,MALE,1998,51254
RUS,,TOTAL,MALE,1999,50655
RUS,,TOTAL,MALE,2000,50087
RUS,,TOTAL,MALE,2001,48227
RUS,,TOTAL,MALE,2002,47620
RUS,,TOTAL,MALE,2003,45943
RUS,,TOTAL,MALE,2004,45300
RUS,,TOTAL,MALE,2005,44432
RUS,,TOTAL,MALE,2006,43579
RUS,,TOTAL,MALE,2007,43460
RUS,,TOTAL,MALE,2008,42748
RUS,,TOTAL,MALE,2009,42706
RUS,,TOTAL,MALE,2010,42583
RUS,,TOTAL,MALE,2011,41767
RUS,,TOTAL,MALE,2012,41066
RUS,,TOTAL,MALE,2013,41123
RUS,,TOTAL,MALE,2014,40602
RUS,,TOTAL,MALE,2015,41848
RUS,,TOTAL,MALE,2019,40318
SMR,,TOTAL,MALE,1995,8
SMR,,TOTAL,MALE,1996,5
SMR,,TOTAL,MALE,1997,8
SMR,,TOTAL,MALE,1998,9
SMR,,TOTAL,MALE,1999,13
SMR,,TOTAL,MALE,2000,10
SMR,,TOTAL,MALE,2001,9
SMR,,TOTAL,MALE,2002,7
SMR,,TOTAL,MALE,2005,12
SMR,,TOTAL,MALE,2008,9
SMR,,TOTAL,MALE,2009,12
SMR,,TOTAL,MALE,2010,6
SMR,,TOTAL,MALE,2011,7
SMR,,TOTAL,MALE,2012,6
SMR,,TOTAL,MALE,2013,6
SMR,,TOTAL,MALE,2014,6
SMR,,TOTAL,MALE,2015,6
SMR,,TOTAL,MALE,2016,9
SMR,,TOTAL,MALE,2017,9
SMR,,TOTAL,MALE,2018,7
SMR,,TOTAL,MALE,2019,8
SMR,,TOTAL,MALE,2020,8
SMR,,TOTAL,MALE,2021,13
SMR,,TOTAL,MALE,2022,6
SRB,,TOTAL,MALE,1998,3027
SRB,,TOTAL,MALE,1999,2996
SRB,,TOTAL,MALE,2000,3151
SRB,,TOTAL,MALE,2001,3113
SRB,,TOTAL,MALE,2002,3261
SRB,,TOTAL,MALE,2003,3296
SRB,,TOTAL,MALE,2004,3421
SRB,,TOTAL,MALE,2005,3522
SRB,,TOTAL,MALE,2006,3713
SRB,,TOTAL,MALE,2007,3686
SRB,,TOTAL,MALE,2008,3780
SRB,,TOTAL,MALE,2009,3752
SRB,,TOTAL,MALE,2010,3818
SRB,,TOTAL,MALE,2011,3669
SRB,,TOTAL,MALE,2012,3741
SRB,,TOTAL,MALE,2013,3807
SRB,,TOTAL,MALE,2014,3798
SRB,,TOTAL,MALE,2015,3815
SRB,,TOTAL,MALE,2016,3861
SRB,,TOTAL,MALE,2017,3701
SRB,,TOTAL,MALE,2018,3771
SRB,,TOTAL,MALE,2019,3630
SRB,,TOTAL,MALE,2020,3407
SRB,,TOTAL,MALE,2021,3086
SRB,,TOTAL,MALE,2022,2982
SVK,,TOTAL,MALE,1992,1873
SVK,,TOTAL,MALE,1993,1890
SVK,,TOTAL,MALE,1994,1809
SVK,,TOTAL,MALE,1995,1939
SVK,,TOTAL,MALE,1996,1833
SVK,,TOTAL,MALE,1997,1824
SVK,,TOTAL,MALE,1998,1905
SVK,,TOTAL,MALE,1999,1823
SVK,,TOTAL,MALE,2000,1887
SVK,,TOTAL,MALE,2001,1766
SVK,,TOTAL,MALE,2002,1688
SVK,,TOTAL,MALE,2003,1624
SVK,,TOTAL,MALE,2004,1657
SVK,,TOTAL,MALE,2005,1715
SVK,,TOTAL,MALE,2006,1628
SVK,,TOTAL,MALE,2007,1614
SVK,,TOTAL,MALE,2008,1617
SVK,,TOTAL,MALE,2009,1592
SVK,,TOTAL,MALE,2010,1588
SVK,,TOTAL,MALE,2012,1679
SVK,,TOTAL,MALE,2013,1684
SVK,,TOTAL,MALE,2014,1607
SVK,,TOTAL,MALE,2016,1646
SVK,,TOTAL,MALE,2017,1632
SVK,,TOTAL,MALE,2018,1677
SVK,,TOTAL,MALE,2019,1492
SVK,,TOTAL,MALE,2020,1602
SVK,,TOTAL,MALE,2021,1410
SVN,,TOTAL,MALE,1985,619
SVN,,TOTAL,MALE,1986,602
SVN,,TOTAL,MALE,1987,631
SVN,,TOTAL,MALE,1988,641
SVN,,TOTAL,MALE,1989,633
SVN,,TOTAL,MALE,1990,714
SVN,,TOTAL,MALE,1991,667
SVN,,TOTAL,MALE,1992,712
SVN,,TOTAL,MALE,1993,753
SVN,,TOTAL,MALE,1994,744
SVN,,TOTAL,MALE,1995,784
SVN,,TOTAL,MALE,1996,745
SVN,,TOTAL,MALE,1997,717
SVN,,TOTAL,MALE,1998,746
SVN,,TOTAL,MALE,1999,746
SVN,,TOTAL,MALE,2000,733
SVN,,TOTAL,MALE,2001,739
SVN,,TOTAL,MALE,2002,716
SVN,,TOTAL,MALE,2003,754
SVN,,TOTAL,MALE,2004,792
SVN,,TOTAL,MALE,2005,805
SVN,,TOTAL,MALE,2006,800
SVN,,TOTAL,MALE,2007,832
SVN,,TOTAL,MALE,2008,803
SVN,,TOTAL,MALE,2009,733
SVN,,TOTAL,MALE,2010,805
SVN,,TOTAL,MALE,2011,781
SVN,,TOTAL,MALE,2012,775
SVN,,TOTAL,MALE,2013,733
SVN,,TOTAL,MALE,2014,777
SVN,,TOTAL,MALE,2015,836
SVN,,TOTAL,MALE,2016,812
SVN,,TOTAL,MALE,2017,779
SVN,,TOTAL,MALE,2018,747
SVN,,TOTAL,MALE,2019,783
SVN,,TOTAL,MALE,2020,740
SWE,,TOTAL,MALE,1969,1263
SWE,,TOTAL,MALE,1970,1278
SWE,,TOTAL,MALE,1971,1442
SWE,,TOTAL,MALE,1972,1522
SWE,,TOTAL,MALE,1973,1558
SWE,,TOTAL,MALE,1974,1626
SWE,,TOTAL,MALE,1975,1678
SWE,,TOTAL,MALE,1976,1747
SWE,,TOTAL,MALE,1977,1897
SWE,,TOTAL,MALE,1978,1844
SWE,,TOTAL,MALE,1979,1925
SWE,,TOTAL,MALE,1980,1833
SWE,,TOTAL,MALE,1981,1777
SWE,,TOTAL,MALE,1982,1770
SWE,,TOTAL,MALE,1983,1810
SWE,,TOTAL,MALE,1984,1904
SWE,,TOTAL,MALE,1985,1879
SWE,,TOTAL,MALE,1986,1811
SWE,,TOTAL,MALE,1987,1856
SWE,,TOTAL,MALE,1988,1874
SWE,,TOTAL,MALE,1989,1774
SWE,,TOTAL,MALE,1990,1851
SWE,,TOTAL,MALE,1991,1871
SWE,,TOTAL,MALE,1992,1841
SWE,,TOTAL,MALE,1993,1783
SWE,,TOTAL,MALE,1994,1828
SWE,,TOTAL,MALE,1995,1816
